id,hhb,hbo2,ca,na
16582,8.22228241,4.251916885,9.539237022,3.202391148
16583,8.305423737,4.221639156,9.203513145,3.31328392
16584,7.414929867,4.410317421,9.353583336,3.826788902
16585,7.921237469,4.352580547,9.680451393,3.249798775
16586,7.656520844,4.130124569,9.565666199,3.123808384
16587,8.262010574,4.227747917,9.400782585,3.115142345
16588,8.331611633,4.120969296,9.350697517,3.232024193
16589,8.183698654,4.195379734,9.623585701,3.188112736
16590,7.594883442,4.25036335,9.697422981,3.258048534
16591,8.144697189,4.205082893,9.342691422,3.118268013
16592,8.073624611,4.178361893,9.487174034,3.362462997
16593,7.765036106,4.112808704,9.499260902,3.138280869
16594,8.313694,4.212584972,9.537189484,3.178459644
16595,7.337237835,4.064740658,8.930243492,3.028892994
16596,8.084209442,4.18921423,9.485985756,3.38584137
16597,8.4120121,4.39969635,9.543898582,3.187510014
16598,8.070810318,4.212643147,9.513077736,3.203210831
16599,8.074291229,4.17238903,9.448636055,3.386555672
16600,7.398512363,4.23590374,9.832961082,3.249855518
16601,8.286643982,4.139050484,9.199795723,3.287849903
16602,8.205663681,4.288590908,9.741714478,3.208160877
16603,8.000780106,4.111859798,9.291351318,3.123366833
16604,8.160169601,4.117576599,9.408102989,3.15124464
16605,7.777565956,4.157302856,9.175712585,3.111819744
16606,8.483716965,4.191106796,9.003869057,2.921406746
16607,7.971257687,4.184801102,9.5566082,3.197578907
16608,8.448804855,4.175161839,8.967191696,3.253246307
16609,8.194145203,4.189334869,9.674519539,3.322969437
16610,7.523103237,4.230783939,9.92110157,3.052470684
16611,8.335975647,4.173162937,9.355660439,3.335764408
16612,8.31744957,4.115296841,9.330346107,3.228763103
16613,8.317256927,4.209476471,9.42781353,3.31360817
16614,7.972469807,4.257614136,9.276717186,3.212242126
16615,7.826105595,4.308626175,9.561598778,3.220709324
16616,8.189662933,4.180601597,9.444479942,3.098138809
16617,7.82880497,4.29412365,9.367030144,3.246845245
16618,7.7578125,4.037563801,9.172190666,3.032548904
16619,7.723163128,4.261631012,9.350337982,3.148809433
16620,7.949037075,4.153934002,9.302744865,3.139861584
16621,7.965941429,4.119448662,9.272219658,3.232709408
16622,7.740216255,4.226865292,8.451499939,3.032090664
16623,7.992424488,4.164958,9.412707329,3.094191551
16624,7.501572609,4.416807175,8.661437035,3.98549366
16625,8.381481171,4.20549345,9.433501244,3.36149931
16626,7.839344978,4.358857632,9.609778404,3.030453205
16627,8.000137329,4.092330456,9.487326622,3.193932533
16628,7.885900497,4.13973999,9.2967062,3.066722393
16629,8.15011692,4.176811695,9.692915916,3.117007256
16630,8.012008667,4.159601688,9.261122704,3.12609148
16631,8.169295311,4.201162815,9.422747612,3.301729679
16632,7.912550449,4.274832249,9.663416862,3.207021236
16633,7.947893143,4.279248238,9.845466614,3.343108654
16634,7.740206242,4.326207638,9.870556831,3.315943241
16635,8.466693878,4.373382092,9.890110016,3.445807457
16636,7.390563488,4.157670498,9.673577309,3.194784641
16637,7.850554943,3.825022459,8.815730095,3.336745739
16638,8.241916656,4.023496151,9.150831223,3.218026161
16639,7.894079685,4.09623003,9.468811989,3.183668137
16640,8.20192337,4.203099251,9.324245453,3.110789299
16641,7.829246044,4.007273674,9.604913712,3.063315392
16642,8.402236938,4.266693115,8.929032326,3.148441315
16643,8.4538517,4.257405758,9.782282829,3.214858055
16644,8.29340744,4.274882317,9.536058426,3.188004971
16645,7.857420444,4.2257967,9.541783333,3.161573887
16646,8.158132553,4.208893299,9.385310173,3.122417927
16647,8.139373779,4.223250389,9.518233299,3.338419437
16648,7.756452084,4.166994095,9.344420433,3.129083157
16649,8.059827805,4.272634983,9.567053795,3.192387581
16650,7.916691303,4.0870924,9.404942513,3.043820858
16651,8.358196259,4.221090317,9.834094048,3.234735966
16652,7.819126129,4.347849369,9.582062721,3.022952557
16653,8.57967186,4.236917973,9.863717079,3.147313118
16654,7.959578037,4.109177113,9.313622475,3.231200695
16655,8.058830261,4.249454498,9.679940224,3.132323742
16656,8.075696945,4.125226498,9.219545364,3.088478088
16657,7.779275417,4.179301739,9.548257828,3.246762276
16658,8.038471222,4.180891991,9.397303581,3.256120682
16659,7.853039265,4.143122196,9.569449425,3.240489006
16660,7.926020145,4.169376373,9.49538517,3.302699089
16661,7.782783985,4.078890324,9.070954323,3.089251518
16662,7.802320957,4.217475414,9.292546272,3.132175922
16663,7.874939919,4.161368847,9.209433556,3.052524567
16664,8.200267792,4.046390533,8.998963356,3.213650227
16665,7.455095768,4.074748993,9.906054497,2.978186131
16666,8.028482437,4.125253677,9.499925613,3.110468864
16667,7.747391224,4.144248486,8.866786003,3.065877914
16668,8.094722748,4.214559555,9.455233574,3.177095413
16669,7.565133572,4.12480545,9.352581024,3.209677219
16670,7.942629337,4.145051003,9.633950233,3.19802618
16671,7.340270519,4.209478855,9.497189522,3.059225559
16672,7.83207655,3.989331007,9.356434822,2.989538193
16673,7.825354576,4.35419035,9.591067314,3.02481842
16674,8.253721237,4.181898594,9.60272789,3.153604984
16675,7.510529995,4.181900501,9.508494377,3.150658607
16676,7.76586771,4.108104706,9.400979042,3.176603794
16677,8.585472107,4.140894413,8.267038345,3.162951469
16678,7.744692326,4.176080704,9.279356956,3.181074142
16679,7.945064068,3.99018836,9.292707443,3.124313354
16680,8.279449463,4.295798302,9.426800728,3.199743748
16681,8.285110474,4.211571217,9.400353432,3.319603443
16682,7.928515911,4.046758652,9.329201698,3.009527683
16683,7.924156189,4.178277493,9.550160408,3.188589573
16684,8.259805679,4.178400517,9.494439125,3.233830929
16685,7.910718441,4.247887611,9.928034782,3.210711002
16686,8.506004333,4.141923904,8.465517998,3.24794817
16687,8.196445465,4.041670322,9.229268074,3.097420216
16688,7.942811966,4.123475552,9.287781715,3.106204987
16689,8.257652283,4.172029018,9.638648033,3.120770931
16690,7.961007595,4.025847912,9.59619236,3.116847515
16691,7.884692669,4.118409634,9.508114815,3.13146019
16692,7.946227551,4.170166969,9.542941093,3.174507141
16693,7.840817928,4.122326374,9.312295914,3.069853783
16694,7.876068592,4.201621532,9.668673515,3.140776634
16695,7.786544323,4.252628326,9.540010452,3.215627193
16696,7.83500433,4.196312904,9.801332474,3.162222385
16697,8.066991806,4.254789352,9.757858276,3.220419884
16698,7.715864658,4.094777107,9.612517357,3.155185699
16699,8.08193779,4.103302002,9.359687805,3.123042583
16700,7.383691311,3.879195452,9.620493889,3.178421974
16701,7.693848133,4.045240402,9.042030334,3.069914818
16702,8.314592361,4.219998837,9.86436367,3.071649551
16703,7.986812592,4.316017151,9.727404594,3.29542923
16704,7.922063351,4.116286278,9.413487434,3.281732082
16705,7.97726202,4.072499275,9.419362068,3.178743362
16706,7.426218033,3.788967848,9.185426712,3.248028278
16707,8.041355133,4.116592884,9.628203392,3.095267773
16708,7.583566189,4.274105072,9.533215523,3.081957817
16709,7.82797575,4.1474123,9.501854897,3.225135326
16710,7.986401081,4.232542992,9.789226532,3.294020176
16711,8.044342041,4.127928257,9.381649971,3.363901615
16712,8.238847733,4.30209446,9.398962021,3.196547508
16713,8.754310608,4.336677074,9.003798485,2.99655056
16714,8.013912201,4.239249229,9.312948227,3.138922691
16715,7.808741093,4.037809372,9.404410362,3.052321434
16716,7.902534485,4.236037254,9.688406944,3.289761066
16717,8.103767395,4.135558128,8.784155846,3.125370979
16718,8.123609543,4.147832394,9.33255291,3.282990456
16719,8.741703033,4.687437057,11.04638195,4.069897652
16720,7.643108368,4.170948982,8.99057579,3.088297367
16721,8.034612656,4.235014439,9.650626183,3.125048161
16722,7.838980198,4.36131382,9.60965538,3.029951096
16723,7.754459381,4.012836456,9.364349365,3.034245014
16724,9.360620499,4.100518703,8.720675468,3.156149864
16725,8.343935013,4.23866415,9.202833176,3.300991535
16726,7.584138393,4.176032543,9.261734009,3.200626373
16727,7.280600071,4.032573223,9.07484436,3.048008919
16728,8.422519684,4.342496395,9.798851013,3.42340517
16729,7.894176483,4.274065495,9.449724197,3.155483723
16730,8.003437042,4.336638451,9.784928322,3.301052094
16731,8.0905056,4.269620419,9.722279549,3.14682579
16732,8.028276443,4.164958954,9.38972187,3.122043133
16733,7.861297131,4.193958759,9.153473854,3.10423708
16734,7.871002197,4.178430557,9.485348701,3.257750034
16735,7.903364658,4.339303017,9.615429878,3.252195358
16736,7.611341476,4.182950974,9.668343544,3.096733093
16737,7.86197567,4.251689434,9.642487526,3.170835972
16738,7.977336407,4.153486252,9.435210228,3.238093853
16739,7.979835987,4.322813988,9.745241165,3.254436493
16740,8.012216568,4.214270592,9.298103333,3.148111343
16741,7.823190212,4.18583107,9.55585289,3.242007732
16742,7.993317127,4.175400257,9.364617348,3.170019627
16743,7.960361004,4.201200962,9.763159752,3.140940666
16744,7.6044631,4.13852787,9.600298882,3.108635902
16745,7.867489815,4.204928398,9.258149147,3.153194904
16746,7.472759724,4.336877346,9.356495857,3.586631298
16747,7.669807911,4.160032749,9.469204903,3.237440586
16748,8.127300262,3.932897568,9.416789055,3.262298107
16749,7.855128765,4.356334209,9.726136208,3.267255306
16750,8.039642334,4.197014809,9.499921799,3.17556572
16751,7.864373684,4.374279976,9.639559746,3.040384293
16752,8.024694443,4.285656929,9.833353996,3.324893475
16753,8.03896904,4.324037075,9.67335701,3.31068325
16754,7.417296886,4.234818459,9.198626518,3.023982525
16755,7.913557529,4.156312466,9.520583153,3.1942873
16756,7.873233318,4.170688629,9.222755432,3.181190968
16757,7.981436253,4.203183174,9.791404724,3.132753372
16758,8.40700531,4.298451424,9.539629936,3.18144846
16759,8.624853134,4.298964024,9.06714344,3.009422779
16760,7.948856354,4.154069901,9.661722183,3.151102066
16761,7.821609497,4.324886799,9.74762249,3.216627598
16762,7.702085972,4.134557247,9.28929615,3.151396751
16763,8.142198563,4.149115086,9.223147392,3.104485035
16764,7.694015026,4.129609108,9.448766708,3.214008331
16765,8.061565399,4.025030136,9.287823677,3.168232918
16766,7.980787754,4.261445045,9.764575005,3.178155422
16767,8.194355011,4.183488846,9.387303352,3.074955463
16768,7.609691143,4.156456947,9.799461365,3.08263588
16769,8.194241524,4.221561432,9.523713112,3.383079052
16770,8.132364273,4.262360096,9.43219471,3.206594944
16771,8.398838043,4.086827755,8.608477592,3.224936962
16772,7.949530125,4.220948219,9.301958084,3.140280247
16773,8.466848373,4.203815937,9.574426651,3.291172504
16774,8.102647781,4.252500057,9.303671837,3.154528618
16775,8.821325302,4.241764069,8.871300697,3.266218662
16776,7.889156342,4.04450655,9.594042778,3.087036133
16777,7.99828577,4.294681549,9.982808113,3.221315384
16778,7.974197865,4.255753994,9.628050804,3.258165359
16779,8.002296448,4.329514027,9.789556503,3.260184765
16780,8.285060883,4.263601303,9.63440609,3.246660709
16781,8.377971649,4.308346272,9.560759544,3.216573238
16782,7.947802067,4.158414364,9.492048264,3.298460484
16783,7.861915112,4.336082458,9.616275787,3.239118099
16784,8.004449844,4.271345139,9.708134651,3.18069315
16785,8.105361938,4.197021961,9.844918251,3.183919907
16786,7.711935043,4.222996712,9.483776093,3.150722027
16787,7.76153183,4.321757317,9.442099571,3.278940678
16788,7.891706944,4.341432571,10.08627319,3.237194538
16789,8.154495239,4.322526932,9.457829475,3.171472073
16790,8.03342247,4.286386967,9.598471642,3.196885109
16791,8.225255966,4.162994862,9.84577179,3.117575169
16792,7.704294205,4.281115055,9.557549477,3.223273277
16793,8.179930687,4.400714874,9.808722496,3.270305634
16794,7.953003883,3.931393385,9.451266289,3.187465191
16795,7.894980907,4.038006306,9.720171928,3.094414234
16796,7.917164326,4.107788563,9.433283806,3.252943993
16797,7.850266457,4.226671219,9.628993034,3.159314156
16798,7.55757761,4.176016331,7.955420971,2.979904652
16799,7.600872517,4.230347633,9.279961586,3.230891228
16800,8.266796112,4.210297585,9.39645195,3.315431595
16801,7.832876205,3.99381423,9.417730331,3.097473621
16802,7.941451073,4.023947239,9.468523979,3.024145126
16803,8.21264267,4.048993111,9.406823158,3.124482632
16804,7.82501936,4.2340765,9.746788025,3.180413246
16805,7.834486485,4.247077465,9.89341259,3.357316494
16806,8.242248535,4.014079571,9.277324677,3.168478012
16807,8.164657593,4.266686916,9.332899094,3.154121876
16808,7.819186687,4.201858997,9.625509262,3.269965649
16809,8.218774796,4.228011131,9.497776985,3.309847355
16810,7.853439331,3.974849939,9.157287598,3.045557022
16811,7.742259026,4.192218304,9.428580284,3.109735966
16812,8.063606262,4.219892502,9.153250694,3.072767258
16813,7.804778576,4.017075539,10.3782711,3.52799654
16814,8.434082031,4.185360432,9.502980232,3.290459156
16815,7.910803318,4.168870449,9.481892586,3.226158619
16816,7.975853443,4.201851845,9.616778374,3.229383469
16817,8.10187149,4.13494873,9.335940361,3.159520149
16818,7.751127243,4.077998161,9.498351097,3.157907486
16819,7.936031342,4.287310123,9.662196159,3.272200108
16820,7.764296532,4.255700588,10.41712666,3.103809357
16821,7.999739647,4.238313675,9.682321548,3.178373814
16822,7.973675728,4.245718002,9.770159721,3.171273708
16823,7.973052502,4.121032238,9.864583015,3.042034149
16824,7.964676857,4.224802494,9.621012688,3.283780575
16825,7.880270481,4.162088871,9.514294624,3.22079134
16826,9.576229095,4.183293343,9.291351318,3.258857727
16827,7.855167866,4.372848034,9.62826252,3.036066055
16828,8.063781738,4.25314188,9.690186501,3.136861801
16829,7.703602791,4.334760189,9.37961483,3.616814613
16830,8.028879166,4.18343544,9.563984871,3.13734293
16831,7.720559597,4.137433052,9.404559135,3.166714668
16832,8.085830688,4.237371445,9.772550583,3.248221397
16833,7.310751438,3.949695349,10.01196384,3.043448925
16834,8.424711227,4.339561939,9.772997856,3.379349709
16835,7.854843616,4.368474483,9.624177933,3.034245491
16836,8.16368103,4.075626373,9.372741699,3.098535538
16837,7.698779583,4.244359493,9.328827858,3.200488091
16838,8.061608315,4.203343391,9.475160599,3.364283085
16839,8.38965416,4.278310776,9.266030312,3.265548229
16840,7.766197681,4.230628014,9.535429955,3.188923359
16841,8.177829742,3.992881298,9.503058434,3.126572609
16842,8.241300583,4.16024065,9.350214005,3.266679287
16843,8.185728073,3.859677076,10.12473011,3.187187672
16844,7.179431438,3.875478506,9.143535614,3.061167717
16845,8.082838058,4.181835175,9.521535873,3.318323612
16846,7.905593395,4.192777157,9.54481411,3.21516037
16847,8.824674606,4.475791931,9.591245651,3.182798862
16848,8.334568024,4.227724075,9.566109657,3.191549301
16849,7.840631962,4.151185989,9.361374855,3.130163193
16850,7.423476696,3.764757395,9.609435081,3.069052696
16851,7.916097164,4.22906065,9.702528,3.156342506
16852,7.954264641,4.210597515,9.458348274,3.106276035
16853,8.045824051,4.105154991,9.360547066,3.178431988
16854,8.570285797,4.141065598,9.301424026,2.972886562
16855,8.364225388,4.396531582,9.80297184,3.236047745
16856,8.365451813,4.188910961,9.462147713,3.312956333
16857,8.273275375,4.171808243,9.386563301,3.275816917
16858,7.742244244,4.061136723,8.977455139,3.090385437
16859,7.732685089,4.107923985,9.177226067,3.114561081
16860,8.048078537,4.248443127,9.676174164,3.131652355
16861,8.029773712,4.133977413,9.313036919,3.160711288
16862,8.049373627,4.350924492,9.631524086,3.239255428
16863,8.16138649,4.196976662,9.405812263,3.222260475
16864,7.532599449,4.20599556,9.539793968,3.168797016
16865,7.835718632,4.142725468,9.492985725,3.152409077
16866,8.086167336,4.146808624,9.673521996,3.101150513
16867,8.287273407,4.14495945,7.598710537,4.060208321
16868,8.153839111,4.159964085,9.627905846,3.144792557
16869,7.859624386,4.176200867,9.597426414,3.245106697
16870,7.820720196,4.347653389,9.586241722,3.022169113
16871,7.93827486,4.153909206,9.415550232,3.091981888
16872,8.094232559,4.194379807,9.386961937,3.236079693
16873,8.145978928,4.095461845,9.248702049,3.242519855
16874,8.530349731,4.197141171,8.756029129,3.244343758
16875,8.30273819,4.130468369,9.289873123,3.318429947
16876,7.79892683,4.101829052,9.194151878,3.098230362
16877,7.77848053,3.988359213,9.449432373,3.080915928
16878,7.713083744,4.100396156,9.123669624,3.079343796
16879,7.970060349,4.163051128,9.517412186,3.327693939
16880,8.405637741,4.326827049,9.749840736,3.362553596
16881,8.105313301,4.201181412,9.409920692,3.28046751
16882,8.24514389,4.264122009,9.407779694,3.237446308
16883,8.282083511,4.655499935,9.964594841,4.251554489
16884,8.947181702,4.058440685,9.274279594,2.962053776
16885,8.303230286,4.095745564,9.167959213,3.267742634
16886,8.238977432,4.254394054,9.619530678,3.316367626
16887,7.857583523,4.548165798,9.333410263,3.421419144
16888,7.876275539,4.186816692,9.562022209,3.232413292
16889,7.687057018,4.141089439,9.347617149,3.169163227
